tier,time_len,col,lan_type,model_name,match_id,training_time
CHALLENGER,15,4col,Exponential,RF,KR_6718989642,0.0150220000068657
EMERALD,10,4col,Exponential,RF,KR_6716886112,0.0150183999794535
PLATINUM,20,4col,Exponential,RF,KR_6720862597,0.0150164999649859
GRANDMASTER,5,4col,Exponential,RF,KR_6720090100,0.0150139000033959
PLATINUM,20,4col,Mixed,RF,KR_6658164740,0.0150113999843597
MASTER,15,4col,Exponential,RF,KR_6721279552,0.0150098000303842
DIAMOND,5,4col,Exponential,RF,KR_6718954639,0.0150048999930731
CHALLENGER,5,4col,Mixed,RF,KR_6718952462,0.015000500017777
EMERALD,25,4col,Exponential,RF,KR_6720618309,0.0149977999972179
GOLD,30,4col,Exponential,RF,KR_6685691130,0.0149971999926492
SILVER,15,4col,Exponential,RF,KR_6723064601,0.014990099996794
PLATINUM,20,4col,Mixed,RF,KR_6629083317,0.0149867999716661
DIAMOND,5,4col,Mixed,RF,KR_6689153168,0.0149824999971315
SILVER,25,4col,Exponential,RF,KR_6723064601,0.0149815999902784
EMERALD,30,4col,Exponential,RF,KR_6720468016,0.0149813999887555
CHALLENGER,5,4col,Mixed,RF,KR_6720369775,0.0149740999913774
EMERALD,20,4col,Mixed,RF,KR_6716886112,0.0149729000404477
CHALLENGER,5,4col,Mixed,RF,KR_6720275332,0.0149709000252187
EMERALD,5,4col,Mixed,RF,KR_6720468016,0.0149667999939993
EMERALD,30,4col,Exponential,RF,KR_6716886112,0.0149625999620184
CHALLENGER,5,4col,Mixed,RF,KR_6720411617,0.0149614000110886
CHALLENGER,5,4col,Mixed,RF,KR_6719025407,0.014959699998144
EMERALD,30,4col,Mixed,RF,KR_6656499891,0.0149553000228479
GOLD,25,4col,Linear,RF,KR_6722209068,0.0149545999593101
CHALLENGER,5,4col,Mixed,RF,KR_6719124350,0.0149516999954357
SILVER,30,4col,Exponential,RF,KR_6723064601,0.014950199984014
MASTER,10,4col,Exponential,RF,KR_6702312310,0.0149442999972961
CHALLENGER,10,4col,Exponential,RF,KR_6718915047,0.0149438999942503
GOLD,30,4col,Exponential,RF,KR_6717057617,0.0149426999851129
EMERALD,5,4col,Mixed,RF,KR_6656499891,0.0149334999732673
SILVER,25,4col,Exponential,RF,KR_6672584601,0.014927499985788
GRANDMASTER,30,4col,Exponential,RF,KR_6700947907,0.0149270999827422
GRANDMASTER,25,4col,Exponential,RF,KR_6707942391,0.0149264999781735
BRONZE,30,4col,Exponential,RF,KR_6697602921,0.0149219000013545
MASTER,15,4col,Exponential,RF,KR_6702312310,0.0149177000275813
IRON,25,4col,Exponential,RF,KR_6628785661,0.0149174999678507
PLATINUM,5,4col,Mixed,RF,KR_6720788356,0.0149158000131137
BRONZE,25,4col,Mixed,knn,KR_6714586906,0.0149156000115908
CHALLENGER,5,4col,Exponential,RF,KR_6719025407,0.0149148000054992
SILVER,10,4col,Exponential,RF,KR_6709199827,0.0149130999925546
CHALLENGER,20,4col,Exponential,RF,KR_6718915047,0.0149117999826557
MASTER,20,4col,Exponential,RF,KR_6702312310,0.0149058999959379
PLATINUM,15,4col,Mixed,RF,KR_6658164740,0.0149057999951764
CHALLENGER,20,4col,Exponential,RF,KR_6718952462,0.0149044999852776
PLATINUM,20,4col,Mixed,RF,KR_6720945585,0.0149005000130273
DIAMOND,30,4col,Mixed,RF,KR_6697626991,0.0148915000027045
PLATINUM,10,4col,Mixed,RF,KR_6720862597,0.014886499964632
BRONZE,25,4col,Exponential,RF,KR_6623220455,0.0148820999893359
MASTER,5,4col,Mixed,RF,KR_6708466200,0.0148815999855287
GRANDMASTER,5,4col,Exponential,RF,KR_6700947907,0.01488099998096
BRONZE,30,4col,Exponential,RF,KR_6643461539,0.0148792999680154
BRONZE,25,4col,Exponential,RF,KR_6612511481,0.0148785000201314
DIAMOND,5,4col,Mixed,RF,KR_6711406479,0.0148735999828204
IRON,5,4col,Mixed,RF,KR_6707011931,0.0148689000052399
IRON,5,4col,Mixed,RF,KR_6706218048,0.0148645000299438
CHALLENGER,5,4col,Mixed,RF,KR_6718989642,0.0148628000169992
EMERALD,25,4col,Exponential,RF,KR_6716886112,0.0148600999964401
IRON,20,4col,Exponential,RF,KR_6721830650,0.0148600999964401
EMERALD,25,4col,Exponential,RF,KR_6688779490,0.0148596999933943
GOLD,30,4col,Exponential,RF,KR_6696043911,0.0148585999850183
SILVER,5,4col,Mixed,RF,KR_6722700025,0.014858299982734
GRANDMASTER,30,4col,Exponential,RF,KR_6720045022,0.0148576000356115
GOLD,10,4col,Mixed,RF,KR_6706170670,0.0148521999944932
GRANDMASTER,15,4col,Mixed,RF,KR_6707942391,0.0148514999891631
EMERALD,10,4col,Exponential,RF,KR_6720618309,0.0148481000214815
GRANDMASTER,30,4col,Mixed,RF,KR_6720006844,0.0148469000123441
PLATINUM,20,4col,Exponential,RF,KR_6720788356,0.0148461000062525
PLATINUM,15,4col,Mixed,RF,KR_6714668974,0.0148443999933078
GRANDMASTER,25,4col,Exponential,RF,KR_6700947907,0.0148411999689415
PLATINUM,10,4col,Mixed,RF,KR_6628974366,0.014840199961327
IRON,5,4col,Mixed,RF,KR_6618104295,0.0148392000119201
PLATINUM,10,4col,Mixed,RF,KR_6714893677,0.0148391000111587
SILVER,5,4col,Mixed,RF,KR_6718791445,0.0148366999928839
BRONZE,5,4col,Mixed,RF,KR_6643461539,0.0148365000495687
IRON,5,4col,Mixed,RF,KR_6721830650,0.0148319999570958
IRON,20,4col,Exponential,RF,KR_6706218048,0.0148282999871298
GRANDMASTER,25,4col,Exponential,RF,KR_6717156971,0.014827899984084
EMERALD,5,4col,Mixed,RF,KR_6720618309,0.0148260999703779
GOLD,10,4col,Mixed,RF,KR_6717057617,0.0148247000179253
EMERALD,30,4col,Exponential,RF,KR_6720618309,0.0148199999821372
GOLD,5,4col,Mixed,RF,KR_6653234423,0.0148198000388219
GRANDMASTER,20,4col,Mixed,RF,KR_6720090100,0.0148174000205472
MASTER,30,4col,Exponential,RF,KR_6702312310,0.0148170000175014
BRONZE,5,4col,Mixed,RF,KR_6623220455,0.0148168999585323
PLATINUM,5,4col,Mixed,RF,KR_6714893677,0.0148129999870434
EMERALD,20,4col,Mixed,RF,KR_6633976812,0.0148123999824747
BRONZE,5,4col,Mixed,RF,KR_6722673207,0.0148100000224076
EMERALD,20,4col,Mixed,RF,KR_6716865681,0.0148098999634385
MASTER,30,4col,Mixed,RF,KR_6721374687,0.0148069999995641
CHALLENGER,25,4col,Mixed,RF,KR_6719025407,0.0148020000196993
CHALLENGER,10,4col,Exponential,RF,KR_6719025407,0.0148016000166535
BRONZE,5,4col,Mixed,RF,KR_6697602921,0.0148000000044703
IRON,20,4col,Mixed,RF,KR_6617405224,0.0147988999960944
SILVER,5,4col,Mixed,RF,KR_6708495790,0.0147964999778196
GOLD,15,4col,Mixed,RF,KR_6713953115,0.0147926999488845
MASTER,25,4col,Exponential,RF,KR_6702312310,0.014792000001762
IRON,20,4col,Mixed,RF,KR_6693725199,0.014790300047025
CHALLENGER,5,4col,Exponential,RF,KR_6718915047,0.0147901999880559
DIAMOND,5,4col,Mixed,RF,KR_6720398487,0.0147891000378876
PLATINUM,20,4col,Exponential,RF,KR_6714893677,0.0147887000348418
EMERALD,25,4col,Exponential,RF,KR_6720673430,0.0147880999720655
CHALLENGER,5,4col,Exponential,RF,KR_6718952462,0.0147878000279888
BRONZE,25,4col,Exponential,RF,KR_6714586906,0.0147877000272274
GRANDMASTER,30,4col,Exponential,RF,KR_6717156971,0.0147848000051453
GOLD,10,4col,Mixed,RF,KR_6713953115,0.0147834999952465
SILVER,30,4col,Exponential,RF,KR_6709199827,0.0147830000496469
GRANDMASTER,20,4col,Mixed,knn,KR_6707942391,0.0147818999830633
EMERALD,10,4col,Exponential,RF,KR_6720673430,0.0147810999769717
EMERALD,10,4col,Exponential,RF,KR_6706440997,0.0147797999670729
BRONZE,25,4col,Exponential,RF,KR_6698859172,0.0147786000161431
DIAMOND,20,4col,Exponential,RF,KR_6720398487,0.0147783000138588
PLATINUM,15,4col,Mixed,RF,KR_6720788356,0.014775899995584
BRONZE,30,4col,Exponential,RF,KR_6612511481,0.014774799987208
PLATINUM,30,4col,Exponential,RF,KR_6714893677,0.0147747000446543
IRON,20,4col,Mixed,RF,KR_6628785661,0.0147735999780707
EMERALD,30,4col,Mixed,RF,KR_6720673430,0.0147723999689333
GOLD,10,4col,Mixed,RF,KR_6685691130,0.014771300018765
CHALLENGER,5,4col,Mixed,RF,KR_6718915047,0.0147696000058203
MASTER,25,4col,Exponential,RF,KR_6719844876,0.0147689000004902
EMERALD,5,4col,Mixed,RF,KR_6688779490,0.0147679999936372
SILVER,5,4col,Mixed,RF,KR_6672584601,0.0147678999928757
BRONZE,25,4col,Exponential,RF,KR_6719801174,0.0147678999928757
BRONZE,5,4col,Mixed,RF,KR_6693211202,0.0147678999928757
BRONZE,30,4col,Exponential,RF,KR_6719801174,0.0147665999829769
GRANDMASTER,5,4col,Exponential,RF,KR_6717156971,0.0147640999639406
IRON,20,4col,Exponential,RF,KR_6718588302,0.0147615000023506
DIAMOND,5,4col,Mixed,RF,KR_6718954639,0.0147603999939747
DIAMOND,20,4col,Exponential,RF,KR_6697626991,0.01475869998103
IRON,25,4col,Exponential,RF,KR_6693725199,0.0147574000293388
EMERALD,25,4col,Exponential,RF,KR_6706440997,0.0147562999627552
IRON,5,4col,Mixed,RF,KR_6692638149,0.0147560000186786
DIAMOND,10,4col,Exponential,RF,KR_6711406479,0.0147529999958351
MASTER,5,4col,Mixed,RF,KR_6719844876,0.0147514999844133
EMERALD,20,4col,Mixed,RF,KR_6720618309,0.0147503000334836
GOLD,5,4col,Mixed,RF,KR_6713953115,0.014748600020539
GRANDMASTER,30,4col,Exponential,RF,KR_6702013093,0.0147460000007413
PLATINUM,15,4col,Mixed,RF,KR_6720862597,0.0147455999976955
GRANDMASTER,10,4col,Mixed,RF,KR_6720090100,0.014744599990081
DIAMOND,5,4col,Mixed,RF,KR_6697727419,0.0147420999710448
GOLD,5,4col,Mixed,RF,KR_6696043911,0.0147413999657146
PLATINUM,20,4col,Mixed,RF,KR_6714893677,0.0147401000140234
SILVER,5,4col,Mixed,RF,KR_6709199827,0.0147400999558158
CHALLENGER,25,4col,Mixed,RF,KR_6720411617,0.0147374999942258
PLATINUM,10,4col,Mixed,RF,KR_6720481811,0.0147365000448189
CHALLENGER,15,4col,Exponential,RF,KR_6720275332,0.0147355000372044
PLATINUM,20,4col,Mixed,RF,KR_6720721077,0.0147352999774739
IRON,20,4col,Mixed,RF,KR_6618104295,0.0147351999767124
EMERALD,25,4col,Exponential,RF,KR_6633976812,0.0147335000219754
EMERALD,30,4col,Exponential,RF,KR_6656499891,0.0147319000097922
PLATINUM,30,4col,Mixed,RF,KR_6658164740,0.014731400005985
EMERALD,25,4col,Exponential,RF,KR_6720468016,0.014730499999132
EMERALD,30,4col,Mixed,RF,KR_6716865681,0.0147298999945633
EMERALD,30,4col,Exponential,RF,KR_6716865681,0.0147297999938018
GRANDMASTER,25,4col,Exponential,RF,KR_6720191687,0.0147297999938018
GOLD,15,4col,Mixed,RF,KR_6722209068,0.0147292999899946
IRON,25,4col,Exponential,RF,KR_6706218048,0.0147275000344961
SILVER,10,4col,Exponential,RF,KR_6722329158,0.014724800013937
BRONZE,5,4col,Mixed,RF,KR_6612511481,0.0147237000055611
SILVER,15,4col,Exponential,RF,KR_6718791445,0.0147157000028528
EMERALD,30,4col,Exponential,RF,KR_6688779490,0.0147107999655418
PLATINUM,5,4col,Mixed,RF,KR_6714668974,0.0147107999655418
CHALLENGER,25,4col,Mixed,RF,KR_6718915047,0.0147101999609731
BRONZE,10,4col,Mixed,RF,KR_6612511481,0.0147097000153735
DIAMOND,5,4col,Exponential,RF,KR_6711406479,0.0147090999525971
MASTER,5,4col,Mixed,RF,KR_6721374687,0.0147087999503128
EMERALD,5,4col,Mixed,RF,KR_6706440997,0.0147086000069975
PLATINUM,15,4col,Mixed,RF,KR_6629083317,0.0147079000016674
DIAMOND,10,4col,Exponential,RF,KR_6713438037,0.0147079000016674
CHALLENGER,10,4col,Exponential,RF,KR_6720216348,0.0147065999917685
SILVER,5,4col,Mixed,RF,KR_6723064601,0.0147054999833926
BRONZE,5,4col,Mixed,RF,KR_6719801174,0.0147050999803468
DIAMOND,5,4col,Exponential,RF,KR_6689153168,0.0147050999803468
BRONZE,10,4col,Mixed,RF,KR_6623220455,0.0147044000332243
DIAMOND,30,4col,Exponential,RF,KR_6713438037,0.014702699962072
EMERALD,25,4col,Exponential,RF,KR_6656499891,0.0147012000088579
GOLD,30,4col,Exponential,RF,KR_6716122402,0.0146996999974362
GRANDMASTER,30,4col,Exponential,RF,KR_6720191687,0.0146952999639324
GRANDMASTER,15,4col,Mixed,RF,KR_6720031714,0.0146944000152871
MASTER,15,4col,Exponential,RF,KR_6719639076,0.0146939000114798
EMERALD,30,4col,Mixed,RF,KR_6633976812,0.0146919999970123
PLATINUM,20,4col,Mixed,RF,KR_6720788356,0.0146909999893978
GOLD,5,4col,Mixed,RF,KR_6685691130,0.014688000024762
PLATINUM,5,4col,Mixed,RF,KR_6720945585,0.0146872000186704
GRANDMASTER,15,4col,Mixed,RF,KR_6720006844,0.0146863000118173
SILVER,15,4col,Exponential,RF,KR_6722329158,0.0146846999996341
PLATINUM,5,4col,Mixed,RF,KR_6720481811,0.0146846999996341
SILVER,10,4col,Exponential,RF,KR_6723064601,0.0146826999844051
EMERALD,20,4col,Mixed,RF,KR_6706440997,0.014681999979075
CHALLENGER,25,4col,Mixed,RF,KR_6719124350,0.0146799000212922
PLATINUM,20,4col,Mixed,RF,KR_6720481811,0.014677400002256
DIAMOND,5,4col,Mixed,RF,KR_6697626991,0.0146770999999716
IRON,20,4col,Exponential,RF,KR_6707011931,0.01467629999388
SILVER,5,4col,Mixed,RF,KR_6722571790,0.0146758999908342
CHALLENGER,20,4col,Exponential,RF,KR_6719025407,0.0146757999900728
GRANDMASTER,25,4col,Exponential,RF,KR_6720090100,0.0146755999885499
GOLD,5,4col,Mixed,RF,KR_6710644400,0.0146737999748438
GRANDMASTER,5,4col,Exponential,RF,KR_6718820761,0.0146730999695137
DIAMOND,5,4col,Mixed,RF,KR_6720008037,0.0146726999664679
GOLD,10,4col,Mixed,RF,KR_6696043911,0.0146703000064007
IRON,5,4col,Mixed,RF,KR_6704855811,0.0146678000455722
GRANDMASTER,30,4col,Exponential,RF,KR_6707942391,0.0146659999736584
GOLD,15,4col,Mixed,RF,KR_6685691130,0.0146643000189214
CHALLENGER,20,4col,Exponential,knn,KR_6718989642,0.0146623000036925
GOLD,15,4col,Mixed,RF,KR_6717057617,0.014662200002931
GRANDMASTER,25,4col,Exponential,RF,KR_6720031714,0.0146616999991238
DIAMOND,5,4col,Exponential,RF,KR_6720008037,0.0146609999937936
CHALLENGER,30,4col,Exponential,RF,KR_6718952462,0.0146607000497169
BRONZE,10,4col,Mixed,RF,KR_6697602921,0.0146602000459097
GRANDMASTER,5,4col,Exponential,RF,KR_6702013093,0.0146593999816104
SILVER,10,4col,Exponential,RF,KR_6718791445,0.0146585999755188
PLATINUM,30,4col,Mixed,RF,KR_6714668974,0.0146580999717116
MASTER,30,4col,Exponential,RF,KR_6719639076,0.0146579000283963
SILVER,25,4col,Exponential,RF,KR_6722329158,0.0146573000238277
EMERALD,20,4col,Mixed,RF,KR_6656499891,0.01465729996562
GRANDMASTER,20,4col,Mixed,RF,KR_6720031714,0.0146565000177361
DIAMOND,20,4col,Exponential,RF,KR_6711406479,0.014655600010883
GOLD,30,4col,Exponential,RF,KR_6706170670,0.0146527999895624
EMERALD,30,4col,Mixed,RF,KR_6720468016,0.0146510999766178
EMERALD,30,4col,Mixed,RF,KR_6716886112,0.014651000034064
GRANDMASTER,10,4col,Mixed,RF,KR_6720006844,0.0146505000302568
DIAMOND,30,4col,Exponential,RF,KR_6718954639,0.014648100011982
DIAMOND,30,4col,Mixed,RF,KR_6703469268,0.0146458999952301
MASTER,25,4col,Exponential,RF,KR_6721374687,0.0146452999906614
PLATINUM,15,4col,Exponential,RF,KR_6720862597,0.0146445999853312
DIAMOND,5,4col,Exponential,RF,KR_6713438037,0.0146439999807626
GOLD,15,4col,Mixed,RF,KR_6696043911,0.0146410000161267
PLATINUM,20,4col,Mixed,RF,KR_6720862597,0.0146392000024206
CHALLENGER,15,4col,Exponential,RF,KR_6718915047,0.0146371999871917
BRONZE,10,4col,Mixed,RF,KR_6718308708,0.0146369999856688
EMERALD,10,4col,Exponential,RF,KR_6716865681,0.0146368999849073
MASTER,30,4col,Exponential,RF,KR_6719362239,0.0146364000393077
GRANDMASTER,20,4col,Mixed,RF,KR_6720191687,0.0146356999757699
IRON,25,4col,Exponential,RF,KR_6617405224,0.0146344999666325
GRANDMASTER,10,4col,Mixed,RF,KR_6702013093,0.0146336000179871
GRANDMASTER,10,4col,Mixed,RF,KR_6720031714,0.0146313000004738
GOLD,15,4col,Mixed,RF,KR_6722864607,0.0146307999966666
PLATINUM,20,4col,Mixed,RF,KR_6714668974,0.0146303999936208
GRANDMASTER,20,4col,Mixed,RF,KR_6700947907,0.0146301999920979
EMERALD,10,4col,Exponential,RF,KR_6633976812,0.0146294999867677
GOLD,15,4col,Mixed,RF,KR_6716122402,0.0146286999806761
IRON,5,4col,Mixed,RF,KR_6693725199,0.0146282999776303
MASTER,15,4col,Exponential,RF,KR_6719844876,0.0146281999768689
GRANDMASTER,30,4col,Mixed,RF,KR_6718820761,0.0146269000251777
GOLD,10,4col,Mixed,RF,KR_6722864607,0.0146267000236548
MASTER,5,4col,Mixed,RF,KR_6721279552,0.0146264999639242
GRANDMASTER,30,4col,Mixed,RF,KR_6720191687,0.0146259000175632
IRON,25,4col,Exponential,RF,KR_6704855811,0.0146253000129945
IRON,20,4col,Mixed,RF,KR_6704855811,0.0146250000107102
SILVER,25,4col,Exponential,RF,KR_6722700025,0.0146245000069029
DIAMOND,20,4col,Exponential,RF,KR_6689153168,0.0146243999479338
BRONZE,30,4col,Exponential,RF,KR_6623220455,0.01462430000538
GRANDMASTER,5,4col,Exponential,RF,KR_6720045022,0.0146242000046186
BRONZE,10,4col,Mixed,RF,KR_6714586906,0.0146203000331297
SILVER,25,4col,Exponential,RF,KR_6709199827,0.0146185000194236
EMERALD,10,4col,Exponential,RF,KR_6720745651,0.0146185000194236
GRANDMASTER,10,4col,Mixed,RF,KR_6718820761,0.014618499961216
GOLD,5,4col,Mixed,RF,KR_6722864607,0.0146171999513171
PLATINUM,10,4col,Mixed,RF,KR_6629083317,0.0146164000034332
MASTER,30,4col,Exponential,RF,KR_6721279552,0.0146163000026717
GRANDMASTER,30,4col,Mixed,RF,KR_6717156971,0.0146162000019103
PLATINUM,10,4col,Mixed,RF,KR_6720788356,0.0146160000003874
DIAMOND,30,4col,Mixed,RF,KR_6720398487,0.0146155999973416
IRON,25,4col,Exponential,RF,KR_6692638149,0.0146150999935343
MASTER,5,4col,Mixed,RF,KR_6720486739,0.0146149999927729
EMERALD,5,4col,Mixed,RF,KR_6720745651,0.0146142999874427
IRON,25,4col,Exponential,RF,KR_6718588302,0.0146142999874427
CHALLENGER,30,4col,Exponential,RF,KR_6720216348,0.0146139000426046
IRON,20,4col,Mixed,RF,KR_6721830650,0.0146135999821126
CHALLENGER,10,4col,Exponential,RF,KR_6718952462,0.0146124000311829
PLATINUM,15,4col,Mixed,RF,KR_6720721077,0.0146117000258527
MASTER,20,4col,Exponential,RF,KR_6719844876,0.0146103000151924
IRON,20,4col,Exponential,RF,KR_6628785661,0.0146095000091008
IRON,20,4col,Mixed,RF,KR_6706218048,0.0146094999508932
MASTER,5,4col,Mixed,RF,KR_6711732043,0.0146085000014863
CHALLENGER,25,4col,Mixed,RF,KR_6718989642,0.0146082999999634
EMERALD,30,4col,Exponential,RF,KR_6633976812,0.0146054000360891
BRONZE,30,4col,Exponential,RF,KR_6698859172,0.0146040000254288
GRANDMASTER,15,4col,Mixed,RF,KR_6702013093,0.0146039000246673
GRANDMASTER,5,4col,Exponential,RF,KR_6707942391,0.014602500014007
MASTER,30,4col,Mixed,RF,KR_6721279552,0.0145999999949708
DIAMOND,10,4col,Exponential,RF,KR_6720398487,0.0145997000508941
EMERALD,20,4col,Mixed,RF,KR_6688779490,0.0145996999926865
DIAMOND,30,4col,Exponential,RF,KR_6711406479,0.0145982999820262
IRON,20,4col,Exponential,RF,KR_6692638149,0.0145978000364266
GRANDMASTER,5,4col,Exponential,RF,KR_6720006844,0.0145977999782189
EMERALD,5,4col,Mixed,RF,KR_6720673430,0.0145973000326193
DIAMOND,30,4col,Mixed,RF,KR_6711406479,0.0145962000242434
GRANDMASTER,10,4col,Mixed,RF,KR_6717156971,0.0145954000181518
DIAMOND,30,4col,Exponential,RF,KR_6697626991,0.0145945999538525
PLATINUM,5,4col,Mixed,RF,KR_6720862597,0.0145945999538525
DIAMOND,30,4col,Mixed,RF,KR_6719888945,0.0145940000074915
PLATINUM,20,4col,Exponential,RF,KR_6720945585,0.0145935999462381
PLATINUM,10,4col,Mixed,RF,KR_6720945585,0.0145932000013999
SILVER,5,4col,Mixed,RF,KR_6711575562,0.0145912999869324
MASTER,20,4col,Exponential,RF,KR_6720486739,0.0145911999861709
DIAMOND,30,4col,Mixed,RF,KR_6713438037,0.0145906999823637
PLATINUM,10,4col,Mixed,RF,KR_6658164740,0.0145902000367641
IRON,20,4col,Mixed,RF,KR_6718588302,0.014590099977795
PLATINUM,30,4col,Exponential,RF,KR_6720862597,0.0145898000337183
SILVER,25,4col,Mixed,knn,KR_6708495790,0.0145896000321954
CHALLENGER,25,4col,Mixed,RF,KR_6720275332,0.0145891999709419
GOLD,5,4col,Mixed,RF,KR_6716122402,0.014588099962566
SILVER,5,4col,Mixed,RF,KR_6722329158,0.014587500016205
DIAMOND,30,4col,Mixed,RF,KR_6697727419,0.0145869999541901
GOLD,30,4col,Exponential,RF,KR_6713953115,0.0145841999910771
BRONZE,10,4col,Mixed,RF,KR_6693211202,0.0145832999842241
GRANDMASTER,15,4col,Mixed,RF,KR_6718820761,0.0145828999811783
PLATINUM,30,4col,Mixed,RF,KR_6720481811,0.0145827000378631
PLATINUM,30,4col,Exponential,RF,KR_6714668974,0.0145827000378631
EMERALD,10,4col,Exponential,RF,KR_6688779490,0.0145816999720409
SILVER,15,4col,Exponential,RF,KR_6722571790,0.0145788000081665
MASTER,25,4col,Exponential,RF,KR_6721279552,0.0145775999990291
MASTER,30,4col,Mixed,RF,KR_6719639076,0.0145775999990291
GRANDMASTER,30,4col,Mixed,RF,KR_6720090100,0.0145770999952219
EMERALD,25,4col,Exponential,RF,KR_6720745651,0.0145761999883688
PLATINUM,5,4col,Mixed,RF,KR_6628974366,0.0145753999822773
PLATINUM,15,4col,Mixed,RF,KR_6720481811,0.0145750999799929
PLATINUM,20,4col,Mixed,RF,KR_6628974366,0.0145741999731399
IRON,25,4col,Exponential,RF,KR_6707011931,0.0145736999693326
DIAMOND,5,4col,Exponential,RF,KR_6720398487,0.0145727999624796
EMERALD,30,4col,Exponential,RF,KR_6706440997,0.0145721000153571
MASTER,5,4col,Mixed,RF,KR_6702312310,0.0145713999518193
IRON,20,4col,Exponential,RF,KR_6693725199,0.0145709999487735
EMERALD,30,4col,Mixed,RF,KR_6720618309,0.0145709000062197
MASTER,15,4col,Exponential,RF,KR_6719362239,0.0145708000054582
PLATINUM,20,4col,Exponential,RF,KR_6714668974,0.0145678000408224
MASTER,20,4col,Mixed,knn,KR_6702312310,0.014567700040061
BRONZE,5,4col,Mixed,RF,KR_6718308708,0.0145658999681472
EMERALD,5,4col,Mixed,RF,KR_6716886112,0.0145641000126488
SILVER,10,4col,Exponential,RF,KR_6672584601,0.0145636000088416
MASTER,20,4col,Exponential,RF,KR_6719639076,0.0145633000065572
CHALLENGER,25,4col,Mixed,RF,KR_6720369775,0.0145615999936126
CHALLENGER,25,4col,Exponential,RF,KR_6718915047,0.0145601999829523
GRANDMASTER,25,4col,Exponential,RF,KR_6702013093,0.014560000039637
EMERALD,5,4col,Mixed,RF,KR_6716865681,0.0145591999753378
DIAMOND,5,4col,Mixed,RF,KR_6703469268,0.014558799972292
PLATINUM,10,4col,Mixed,RF,KR_6714668974,0.0145527000422589
GOLD,30,4col,Exponential,RF,KR_6722209068,0.0145522999810054
GOLD,30,4col,Exponential,RF,KR_6722864607,0.0145522000384517
MASTER,30,4col,Mixed,RF,KR_6708466200,0.0145519999787211
EMERALD,30,4col,Mixed,RF,KR_6688779490,0.0145515999756753
DIAMOND,20,4col,Exponential,RF,KR_6713438037,0.0145512999733909
MASTER,15,4col,Exponential,RF,KR_6720486739,0.0145506999688223
